branch	chrbin	group	chr	pos	A	B	C	Q
c	5	10	5	13	118663.3545	148798.8697	117008.3892	38123103000
c	5	10	5	14	69702.492	87088.7202	95313.5024	28370488400
c	5	15	5	15	91463.5028	53368.34089	37226.1032	24291020900
c	5	15	5	16	140771.6533	166098.9606	156619.809	34894201720
c	5	15	5	17	143170.5467	165817.884	169050.1313	28807207400
c	5	15	5	18	8260.4633	57069.169	56287.48578	25242735500
c	5	15	5	19	19335.0991	56481.20008	58047.722	31319810900
c	5	20	5	20	61705.54577	76077.885	106645.9917	38169431800
c	5	20	5	21	144264.1738	122587.5523	190831.6377	37958474200
c	5	20	5	22	66533.4621	102758.685	76026.0523	22531287700
c	5	20	5	23	135928.4661	40865.3507	136546.8407	36728828000
c	5	20	5	24	87732.8996	60889.1812	101391.3964	23980217700
c	5	25	5	25	128657.9203	80784.5545	68752.6348	26915985900
c	5	25	5	26	155476.6681	149803.1634	108985.2054	34102626000
c	5	25	5	27	83446.85864	115256.3265	112666.3899	32444830000
c	5	25	5	28	81953.3723	65776.16374	113140.057	25005185900
c	5	25	5	29	29170.5868	51551.9569	63730.3469	29420135500
c	5	30	5	30	93176.7764	128081.9365	77234.96242	40261393000
c	5	30	5	31	114239.6972	87032.8714	91530.11454	29929893600
c	5	30	5	32	45250.5844	78713.84096	90424.25844	35223111600
c	5	30	5	33	43157.8363	99137.561	93849.0449	26427684800
c	5	30	5	34	66442.6738	47246.878	105321.6995	31691308000
c	5	35	5	35	171214.7905	109472.7517	222161.0164	38143643800
c	5	35	5	36	94994.8105	61478.7667	82797.0298	30261023700
c	5	35	5	37	130598.867	88618.40867	150076.914	32193407000
c	5	35	5	38	186082.0222	90375.9151	115829.3418	34870523000
c	5	35	5	39	186477.875	54291.4968	76078.2427	37726182800
c	5	40	5	40	39140.6815	56258.96986	70071.1415	34828782100
c	5	40	5	41	122960.9263	81009.4312	74608.9751	40403294000
c	5	40	5	42	139039.3289	83929.5645	94729.8699	24380402700
c	5	40	5	43	118312.7471	82758.0129	97674.273	31172810500
c	5	40	5	44	142173.6225	102663.7555	107737.1548	23181093000
c	5	45	5	45	194947.8559	103834.8055	172271.2147	46018797000
c	5	45	5	46	148173.4205	145957.8908	205198.7285	59096992000
c	5	45	5	47	166395.1015	281558.8489	123112.1548	53204304600
c	5	45	5	48	88547.5529	133675.0861	176251.9361	30665956600
c	5	45	5	49	114593.3612	110803.751	208054.8556	40748014100
c	5	50	5	50	226798.5287	169666.977	236953.1256	38617713000
c	5	50	5	51	330489.9339	248189.0883	215409.8741	46283662000
c	5	50	5	52	192073.665	196040.2314	163646.1887	37563526400
c	5	50	5	53	146394.2699	128432.4947	169861.4915	26701867000
c	5	50	5	54	155157.1584	134915.602	186308.01	27117358900
c	5	55	5	55	213438.505	222852.0567	218070.695	34961223000
c	5	55	5	56	117653.1894	103339.7492	121002.1242	13485181820
c	5	55	5	57	177935.2569	196211.9623	216333.5188	21863011280
c	5	55	5	58	225386.7634	243804.6845	241180.2918	28222858200
c	5	55	5	59	116896.0477	109746.0018	120241.8722	13317051890
c	6	0	6	0	87710.79839	120425.594	125548.4164	41377350000
c	6	0	6	1	65277.1634	108648.8982	138772.0407	28581575000
c	6	0	6	2	73659.861	74226.3494	155294.911	26228291900
c	6	0	6	3	31744.0718	46286.6894	43608.9022	25823522600
c	6	0	6	4	95450.5876	73627.5486	74151.47792	30882028100
c	6	5	6	5	152246.7832	89834.3427	103321.26	23969092600
c	6	5	6	6	40004.9041	30128.13457	38634.94446	21087400500
c	6	5	6	7	166877.7401	87902.401	146567.9178	32372021000
c	6	5	6	8	123889.1465	63718.6589	39578.1791	23751604600
c	6	5	6	9	110056.6208	85595.94784	112741.318	12361700800
c	6	10	6	10	73897.9812	72027.1376	133176.8245	18423223000
c	6	10	6	11	100565.7831	109548.4361	114434.5468	14941003500
c	6	10	6	12	69559.713	120958.8066	85562.9508	40841507000
c	6	10	6	13	22977.5204	21841.7454	69648.6001	39574851600
c	6	10	6	14	76585.7872	50477.6047	96941.8812	28816555200
c	6	15	6	15	99788.0503	103457.8338	126434.0524	32154248000
c	6	15	6	16	113485.986	148335.9726	104801.7829	27466063400
c	6	15	6	17	78707.73	83351.5395	137966.0759	23922650000
c	6	15	6	18	171106.7845	147302.9284	204446.8973	35396762720
c	6	15	6	19	123168.9408	82882.44434	134177.949	21842769000
c	6	20	6	20	27235.551	80675.158	22015.5826	24712148800
c	6	20	6	21	172705.314	109902.0896	141118.4229	28934605100
c	6	20	6	22	38364.404	61203.665	91506.0218	19731694800
c	6	20	6	23	92537.9541	66516.414	87709.5811	21252305000
c	6	20	6	24	174868.3603	129958.1632	108367.3672	42699414000
c	6	25	6	25	194999.1826	186806.4381	227329.3188	46105379000
c	6	25	6	26	112265.0384	79431.0799	108551.6663	28587813000
c	6	25	6	27	131426.6801	97377.39236	181021.3142	32177131290
c	6	25	6	28	142633.284	122216.9958	156117.0692	35867606000
c	6	25	6	29	194494.4747	187910.9346	241971.1633	38357155000
c	6	30	6	30	170679.6907	172501.5062	212174.0079	33534365900
c	6	30	6	31	230755.7973	218952.7148	281847.06	37746967000
c	6	30	6	32	251249.0458	187740.2999	206388.558	25876667300
c	6	30	6	33	263903.495	200180.884	230232.477	35671970200
c	6	30	6	34	142797.853	110155.7939	167970.3942	14574003300
c	7	0	7	0	156858.5663	101908.437	122916.4695	26488202000
c	7	0	7	1	149723.8512	83545.5023	106844.0994	28552372200
c	7	0	7	2	99104.3906	106683.6089	152889.009	28176164000
c	7	0	7	3	144824.2791	109862.813	119154.288	23017099000
c	7	0	7	4	200274.838	166923.4408	233219.5759	29238494700
c	7	5	7	5	131708.663	139688.698	171277.8606	19271548000
c	7	5	7	6	145329.6857	180691.3363	162792.2063	23576976970
c	7	5	7	7	62912.1488	95271.799	33717.1836	18308433800
c	7	5	7	8	88892.1516	114960.7883	118981.4339	43742299000
c	7	5	7	9	77575.2167	81245.073	63821.0979	25146420900
c	7	10	7	10	138097.9679	88609.60772	116371.6855	25173489000
c	7	10	7	11	86877.5142	133702.4557	112045.0664	24003739800
c	7	10	7	12	152737.649	83763.0827	105506.9764	35279797000
c	7	10	7	13	30406.94699	48333.261	26184.39749	20534442700
c	7	10	7	14	80536.9873	29028.1448	58655.1598	18399316920
c	7	15	7	15	109828.4759	111651.4529	103393.5003	38788824000
c	7	15	7	16	98857.9574	140185.9451	143642.7081	36705820000
c	7	15	7	17	39515.6022	89078.48138	67163.8809	25176085200
c	7	15	7	18	54131.0834	59009.15565	63078.8277	21502501000
c	7	15	7	19	76542.2957	90852.6697	101207.9759	34084245000
c	7	20	7	20	134426.6791	129153.6667	77163.0547	37289655800
c	7	20	7	21	119462.3193	104862.851	87574.5333	30075158000
c	7	20	7	22	196929.183	173065.9448	125910.4167	46590065100
c	7	20	7	23	112571.3096	128590.8177	183915.3998	37196717600
c	7	20	7	24	126633.714	156313.9282	140286.8883	39670787000
c	7	25	7	25	103725.246	143433.3796	210217.7402	34142286600
c	7	25	7	26	66791.7711	148721.1134	124180.6322	38585124000
c	7	25	7	27	137150.744	92343.444	148564.706	23824375000
c	7	25	7	28	127606.1945	212158.257	197959.695	42016924500
c	7	25	7	29	75440.4821	77573.176	88680.2462	23162924000
c	7	30	7	30	111992.9174	127574.0394	116906.6553	28628792000
c	7	30	7	31	130728.1979	201098.647	173678.8068	47208843400
c	7	30	7	32	150927.9619	184953.4333	187801.4165	40868344000
c	7	30	7	33	320501.9911	235365.0811	376587.282	57659187000
c	7	30	7	34	276331.2159	234217.5296	276468.6253	24563017010
c	7	35	7	35	242373.6441	197735.8297	201650.8137	20569988600
c	7	35	7	36	-5666.9024	-50.993	-11843.443	3690020000
c	8	0	8	0	20400.86611	58508.13236	17994.471	38953459800
c	8	0	8	1	104099.9728	60674.8016	115806.303	29276850000
c	8	0	8	2	59047.0791	33568.4821	126448.1346	26587703100
c	8	0	8	3	42319.713	83329.1735	67942.74	25520209200
c	8	0	8	4	57284.0117	81909.7948	121474.2803	17865044000
c	8	5	8	5	127192.063	111061.9653	141217.5219	20737694200
c	8	5	8	6	172710.029	105852.173	179128.684	23460028000
c	8	5	8	7	113520.1415	141052.3081	156003.704	16654671320
c	8	5	8	8	-21525.667	24783.52904	67774.16739	17757048300
c	8	5	8	9	154362.1098	107489.0349	134656.1716	31954347000
c	8	10	8	10	47291.599	81006.3877	75378.76789	23309376400
c	8	10	8	11	77267.72634	73820.74705	84110.47822	27827244450
c	8	10	8	12	108590.2974	99418.345	75450.0649	26531179800
c	8	10	8	13	89838.9299	109531.0564	130063.868	33363143000
c	8	10	8	14	99794.8855	86761.95378	112782.862	45410581200
c	8	15	8	15	73615.8439	45153.619	56178.4516	25341395200
c	8	15	8	16	142696.8613	87057.731	86458.40787	47982458100
c	8	15	8	17	103673.662	103624.043	89591.1199	35962097500
c	8	15	8	18	112451.431	99951.744	43829.49	21498953000
c	8	15	8	19	14314.75208	72990.5833	54725.9121	12478786000
c	8	20	8	20	154159.341	164215.1204	200978.0948	34631237000
c	8	20	8	21	163028.0656	113632.04	182417.6495	40002441000
c	8	20	8	22	169839.5072	120151.2915	111157.7826	41314523000
c	8	20	8	23	146271.378	125845.876	129967.102	21359383000
c	8	20	8	24	205018.1087	158191.1334	175877.408	39594132900
c	8	25	8	25	252469.393	270380.5658	328204.5087	47396992700
c	8	25	8	26	354862.534	250300.4951	254579.9486	35591196800
c	8	25	8	27	237313.3735	137059.2115	153956.3353	16425938490
c	8	25	8	28	140593.0928	151072.3828	177752.1642	16424835600
c	9	0	9	0	76088.629	107047.947	87598.8196	16356638000
c	9	0	9	1	152905.5032	102687.052	160877.0799	34918853100
c	9	0	9	2	109883.79	110301.6933	134875.3532	25345378760
c	9	0	9	3	265657.5974	260953.9007	309846.8803	36329162400
c	9	0	9	4	110394.2461	93496.4231	114872.2337	14366143000
c	9	5	9	5	69445.928	110495.1126	160398.429	32721424000
c	9	5	9	6	79930.0995	120724.8229	63872.055	38650495700
c	9	5	9	7	121539.232	190894.8386	190808.3	32239372000
c	9	5	9	8	42148.4582	54104.05512	78292.4949	32501726000
c	9	5	9	9	83386.88121	74697.0827	73941.22024	22572077800
c	9	10	9	10	133835.585	79795.2816	63056.372	28397745600
c	9	10	9	11	211677.679	141040.4707	182113.0874	51574019200
c	9	10	9	12	160182.723	158948.713	127792.655	27643794000
c	9	10	9	13	143308.157	150841.6643	226951.921	37152819400
c	9	10	9	14	165387.1709	190017.584	202282.4014	31594769000
c	9	15	9	15	133267.7889	90226.9091	84131.051	21140728000
c	9	15	9	16	175004.0419	127328.4129	192970.491	49882310500
c	9	15	9	17	197052.672	187130.5899	191784.9926	42843670000
c	9	15	9	18	175356.1807	232525.381	166909.182	42456447000
c	9	15	9	19	302831.0682	294434.9389	313575.6035	49745818120
c	9	20	9	20	172553.6325	173241.6585	161038.675	39997014700
c	9	20	9	21	285657.898	188934.4242	197284.711	27868187000
c	9	20	9	22	239088.2547	118180.3428	197511.4032	17081115870
c	9	20	9	23	23656.044	43265.933	53534.345	6402134900
c	10	0	10	0	113767.794	126426.382	101726.0352	12577494340
c	10	0	10	1	179334.158	137813.081	157940.4617	15731696000
c	10	0	10	2	129938.7791	93312.461	105014.683	21513576400
c	10	0	10	3	99505.5957	33131.319	86459.9604	19822320000
c	10	0	10	4	136817.4269	163401.128	106954.3833	45645352200
c	10	5	10	5	57456.80845	68433.35505	107254.8614	23466670350
c	10	5	10	6	67266.0362	60771.6952	75191.47787	18826188700
c	10	5	10	7	38892.90133	24762.1609	50887.2371	28232421900
c	10	5	10	8	150421.8153	126112.1923	152531.5373	35913665000
c	10	5	10	9	101956.9948	105612.8255	122344.435	37451030000
c	10	10	10	10	133768.0988	159944.3461	145937.3561	33969181340
c	10	10	10	11	76985.756	89516.4247	137502.7178	32591158000
c	10	10	10	12	253455.3845	178183.497	197180.8897	32690669600
c	10	10	10	13	258391.9899	175496.1133	199698.903	38117956000
c	10	10	10	14	273688.2542	242928.4152	188378.5053	52345392000
c	10	15	10	15	308374.168	253873.7685	262813.4669	62235228000
c	10	15	10	16	161110.3694	127640.3376	138494.8129	26992777000
c	10	15	10	17	99594.51854	100549.466	100935.16	14069471800
c	10	15	10	18	270085.1537	191046.9316	189485.972	19517663130
c	10	15	10	19	181634.571	152624.165	186360.7823	11060794710
c	11-28*	0	11	0	69670.1854	52047.973	71837.22242	15443905300
c	11-28*	0	11	1	93589.9341	69407.928	53891.8584	11005464900
c	11-28*	0	11	2	66985.15211	77053.5917	46925.701	12437576600
c	11-28*	0	11	3	166105.0037	181226.3427	148594.221	48981348100
c	11-28*	0	11	4	104815.6537	90621.94765	109758.2811	34382168000
c	11-28*	15	11	5	111881.634	150729.779	88658.003	50630661600
c	11-28*	15	11	6	107276.7199	41782.0986	68430.15	32730168610
c	11-28*	15	11	7	98667.66863	63301.0164	126754.4451	26803957400
c	11-28*	15	11	8	85824.5998	177267.5557	161589.4051	55691084000
c	11-28*	15	11	9	67082.9011	58452.71009	92558.8892	33558777400
c	11-28*	20	11	10	68765.746	101271.396	85041.76967	23273662620
c	11-28*	20	11	11	176814.1929	115860.7681	176622.1185	52602241000
c	11-28*	20	11	12	86057.36005	79805.3522	171152.4486	41198259060
c	11-28*	20	11	13	132822.1799	91883.99871	145300.1848	43757447000
c	11-28*	20	11	14	232988.2753	231034.9742	286041.3007	52346967000
c	11-28*	5	11	15	86451.5365	112992.282	80856.47427	24736027000
c	11-28*	5	11	16	263139.731	231742.8943	361023.5906	45256526000
c	11-28*	5	11	17	328433.3887	224594.7677	244627.304	21843409600
c	11-28*	5	11	18	278463.321	242304.556	332589.029	26753900100
c	11-28*	5	11	19	23833.1267	52322.4584	35650.053	6731743040
c	11-28*	20	12	0	99296.799	64413.616	79773.926	21803739200
c	11-28*	20	12	1	96930.5056	109347.8535	70677.4993	24295641500
c	11-28*	20	12	2	104906.309	86584.725	106771.8993	14561347300
c	11-28*	20	12	3	116359.161	163594.177	176394.297	25580288700
c	11-28*	20	12	4	97823.4989	98619.3781	173799.307	24243257800
c	11-28*	25	12	5	198971.7844	194546.7103	307711.6896	28913482200
c	11-28*	25	12	6	94020.5764	93675.485	196344.0821	23001989700
c	11-28*	25	12	7	39341.1495	95325.90423	43735.688	19896135100
c	11-28*	25	12	8	38498.926	44217.07	31111.0607	14051782700
c	11-28*	25	12	9	101548.4224	126447.6074	143511.7433	29751709600
c	11-28*	10	12	10	259185.2364	179656.9372	202433.1322	47532866000
c	11-28*	10	12	11	153262.229	121828.943	132652.0882	28131487200
c	11-28*	10	12	12	276669.618	135179.3575	173792.9611	56698323000
c	11-28*	10	12	13	171274.0884	188480.7	210576.0478	37232127000
c	11-28*	10	12	14	183916.404	153924.0033	139227.0615	41593480000
c	11-28*	25	12	15	196741.171	156799.0055	216065.7741	40149237000
c	11-28*	25	12	16	192886.282	187388.1957	168929.0373	36241252600
c	11-28*	25	12	17	236826.3547	294070.734	270576.7598	43521060000
c	11-28*	25	12	18	323363.7471	278879.862	255272.942	30346325700
c	11-28*	25	12	19	90128.9562	106178.0358	111756.1756	11672698700
c	11-28*	30	13	0	150802.0847	135184.723	155477.773	22619733100
c	11-28*	30	13	1	254582.962	148586.0822	189860.9781	21062389000
c	11-28*	30	13	2	197479.9721	166719.457	213530.3389	25514068680
c	11-28*	30	13	3	117529.424	113093.9183	109141.6878	28741737900
c	11-28*	30	13	4	169151.176	129399.3178	191992.4025	41127649400
c	11-28*	15	13	5	55532.9839	99252.8615	56036.9248	46092325200
c	11-28*	15	13	6	45757.32992	25609.69757	39107.30782	27558165253
c	11-28*	15	13	7	127605.522	141574.0649	157598.185	30585286000
c	11-28*	15	13	8	315835.157	201393.9339	189430.634	37913885700
c	11-28*	15	13	9	169384.7958	166104.7107	106684.7441	34053405000
c	11-28*	30	13	10	172927.348	131223.6414	191922.893	40100240000
c	11-28*	30	13	11	173656.9346	189816.4455	193689.3677	41772723000
c	11-28*	30	13	12	169273.5421	132499.2118	89091.8622	30989447100
c	11-28*	30	13	13	211850.009	148667.1895	170421.2031	36241134000
c	11-28*	30	13	14	208992.197	231048.5367	225460.6323	43911821400
c	11-28*	35	13	15	173543.1632	185847.1911	221353.2109	29574875900
c	11-28*	35	13	16	215760.4688	205641.236	235584.9762	21387349100
c	11-28*	35	13	17	97100.816	89862.5152	81151.1489	12128826300
c	11-28*	35	14	0	82344.0693	42533.7589	98188.423	25523439800
c	11-28*	35	14	1	135841.8375	129725.8383	185933.9637	36274395200
c	11-28*	20	14	2	223624.7497	205722.8944	187417.167	33986424000
c	11-28*	20	14	3	340185.4104	239888.036	206580.401	43018127600
c	11-28*	20	14	4	185034.1557	137842.467	175355.6366	22786976200
c	11-28*	20	14	5	191597.0434	127722.796	184102.984	16002065200
c	11-28*	20	14	6	216872.3308	165477.3479	200318.4036	13012440500
c	11-28*	35	14	7	125973.6062	81554.5832	116750.2291	26990953000
c	11-28*	35	14	8	83771.6873	75782.2033	139121.1079	22572281000
c	11-28*	35	14	9	111695.5387	121506.055	80263.6874	26950946900
c	11-28*	35	14	10	149114.2573	132288.566	143731.3768	42684995000
c	11-28*	35	14	11	175374.3065	79996.726	115709.4062	34202407900
c	11-28*	40	14	12	145662.9979	114572.6	143720.1899	14983070500
c	11-28*	40	14	13	129754.962	108584.2314	104899.0711	14977386100
c	11-28*	40	14	14	106372.6696	164550.5588	142439.1537	21439668800
c	11-28*	40	14	15	8424.08	11528.7	183.143	394521000
c	11-28*	40	15	0	195665.4865	124296.6286	224273.5362	36178581200
c	11-28*	25	15	1	207798.9732	208432.4657	154142.942	35576794910
c	11-28*	25	15	2	165435.155	116082.1057	158530.1295	33180072400
c	11-28*	25	15	3	91338.9862	59981.3878	97261.13119	20563391000
c	11-28*	25	15	4	105368.8012	117508.2079	88996.2026	25716531100
c	11-28*	25	15	5	169303.6441	127460.959	172289.807	20376421000
c	11-28*	40	15	6	161282.909	118777.3634	182516.399	15178690000
c	11-28*	40	15	7	167100.7419	175385.7824	226208.7395	25071106500
c	11-28*	40	15	8	81630.3693	50966.9536	83280.1378	14036999100
c	11-28*	40	15	9	100998.1617	135087.9436	53500.1563	16262172100
c	11-28*	40	15	10	226202.808	222298.6727	198770.3476	30398591400
c	11-28*	45	15	11	198675.1685	154136.8205	177085.4253	25667329800
c	11-28*	45	15	12	181977.2	161908.762	194741.641	24486217900
c	11-28*	45	16	0	152.4778	2145.196	596.072	28484060
c	11-28*	45	17	0	124712.404	61295.831	179550.825	14417551100
c	11-28*	45	17	1	188875.2419	189466.974	251470.589	22464573500
c	11-28*	30	17	2	262929.4382	221472.2267	259602.3547	32173177000
c	11-28*	30	17	3	257154.049	170014.9506	230279.1682	36222325000
c	11-28*	30	17	4	244074.733	151464.0274	197924.1358	35989912000
c	11-28*	30	17	5	195812.8409	126755.0366	135461.0477	20781127600
c	11-28*	30	17	6	155583.074	117114.2072	131659.468	19996049000
c	11-28*	45	17	7	256743.093	174222.3437	148025.5263	22653169000
c	11-28*	45	17	8	188386.7077	214369.638	305544.2359	26505773710
c	11-28*	45	17	9	147019.8265	170389.3844	178800.4421	23622130800
c	11-28*	45	17	10	25375.0306	58120.7288	30203.0607	7667481500
c	11-28*	45	18	0	45756.13274	26917.36198	85444.9053	18773450540
c	11-28*	50	18	1	101853.8886	116784.193	163831.9247	19218504700
c	11-28*	50	18	2	262358.763	240163.1473	228966.2968	33030276000
c	11-28*	50	18	3	231139.244	228624.441	172582.1883	31308082300
c	11-28*	50	18	4	62795.87145	60542.3951	106530.7548	14141736400
c	11-28*	50	18	5	155366.21	215404.7651	231912.9766	39053032000
c	11-28*	35	18	6	147311.212	134313.51	153427.4429	28051034400
c	11-28*	35	18	7	169318.6723	102744.3295	110449.3609	21254661000
c	11-28*	35	18	8	305778.817	251004.7147	284880.0508	41647184900
c	11-28*	35	18	9	171675.2897	126805.5872	123746.5704	11412179730
c	11-28*	35	18	10	96861.21775	126600.2187	146159.7303	14360007590
c	11-28*	50	18	11	7725.656	24847.07	33540.363	3082712000
c	11-28*	50	19	0	131851.6313	68282.97975	149231.0382	15746519100
c	11-28*	50	19	1	315831.4585	233063.3893	304032.4335	40265631000
c	11-28*	50	19	2	182424.3677	225496.79	128398.2537	32119756200
c	11-28*	50	19	3	179758.3458	179403.6598	150477.4287	29825984000
c	11-28*	55	19	4	170536.0418	130763.603	181259.1988	21149080500
c	11-28*	55	19	5	140937.2435	135385.826	139255.6494	19046008500
c	11-28*	55	19	6	178956.4051	113309.854	211837.651	20973624000
c	11-28*	55	19	7	211421.795	162672.9555	164837.4677	23425661400
c	11-28*	55	19	8	278840.434	220487.315	198275.7636	25557542300
c	11-28*	40	19	9	124110.8175	69865.0129	87606.1266	16013489800
c	11-28*	40	20	0	114483.3085	78583.4919	124124.5021	17401453400
c	11-28*	40	20	1	86498.0386	50941.0924	94603.89592	14413162100
c	11-28*	40	20	2	269509.4762	223565.6313	242744.5247	29790561700
c	11-28*	40	20	3	193714.8002	162690.4181	290670.448	31176159000
c	11-28*	55	20	4	265497.9473	214774.2607	239742.8161	46919494000
c	11-28*	55	20	5	245410.685	246899.6969	177821.3303	36334664000
c	11-28*	55	20	6	70845.1091	48067.1725	68579.6795	21267674090
c	11-28*	55	20	7	159276.305	147878.3369	130491.0017	36200996000
c	11-28*	55	20	8	297682.8901	226190.043	283304.5068	37650905500
c	11-28*	60	20	9	164487.0808	225780.905	207013.5209	24077803700
c	11-28*	60	20	10	158105.5655	144453.1172	175425.197	12857035000
c	11-28*	60	20	11	159961.4869	172993.865	180732.426	36364148600
c	11-28*	60	20	12	286381.3933	141346.5203	282745.9976	44914672700
c	11-28*	60	20	13	271522.1398	220704.8693	239062.989	45340325000
c	11-28*	45	20	14	68395.3314	48120.728	67723.6596	8409420000
c	11-28*	45	21	0	137316.851	110397.9201	110691.7175	15821484100
c	11-28*	45	21	1	162787.5706	154774.492	230153.687	23410970300
c	11-28*	45	21	2	202056.5316	133248.9327	155251.5086	15459113740
c	11-28*	45	21	3	178661.3569	187344.9003	147293.108	26429861000
c	11-28*	60	21	4	137762.06	105673.075	72083.4802	15322496980
c	11-28*	60	21	5	128772.173	153299.2776	114245.8398	22909930900
c	11-28*	60	21	6	124435.6187	101116.724	154325.0959	15806887000
c	11-28*	60	22	0	140005.4214	113436.034	222113.1867	17993254600
c	11-28*	60	22	1	256153.4289	165337.4941	289843.4658	22675526500
c	11-28*	65	22	2	132081.1777	160929.6324	164820.6988	12885919800
c	11-28*	65	22	3	158616.673	145023.0241	265480.431	26684695000
c	11-28*	65	23	0	264964.5434	253077.6937	316760.9421	25166234800
c	11-28*	65	23	1	185980.2333	160455.3603	198332.5268	23815806900
c	11-28*	65	23	2	222150.8009	231695.0033	242374.5111	22057470330
c	11-28*	50	23	3	238359.2465	210878.1114	248229.9196	32037370600
c	11-28*	50	23	4	188672.1895	125375.506	200137.2865	15584033700
c	11-28*	50	23	5	146916.0495	132846.8222	141325.114	12428604300
c	11-28*	50	24	0	257745.035	245398.0299	279944.935	25022004600
c	11-28*	50	24	1	252965.1576	288729.3025	314601.995	27267495600
c	11-28*	65	24	2	250532.627	159015.646	219030.7746	28356737000
c	11-28*	65	24	3	308751.9743	155205.1551	253005.5226	33670185800
c	11-28*	65	24	4	253098.0569	182262.1963	240044.266	17150635900
c	11-28*	65	24	5	141194.7178	89488.2	146002.1748	12384815700
c	11-28*	65	24	6	85218.445	21724.5179	43631.691	5941804500
c	11-28*	70	25	0	184040.5869	96506.24151	211266.5067	10011946573
c	11-28*	70	25	1	107628.7233	105000.7865	119711.0606	8579073700
c	11-28*	70	25	2	8405.4044	7229.934	7123.8608	433716820
c	11-28*	70	26	0	143484.6446	108150.2005	139672.74	15245905640
c	11-28*	70	26	1	243066.307	139926.6359	203014.999	15395866200
c	11-28*	55	26	2	293411.661	230367.147	288619.1798	25185577300
c	11-28*	55	26	3	126544.533	121536.5519	174944.4473	18275080920
c	11-28*	55	26	4	242673.5978	167459.7072	183110.8211	16659132850
c	11-28*	55	26	5	97480.52	54907.372	71641.793	6135409000
c	11-28*	55	27	0	4886.88179	10200.1559	14936.45609	1033782940
c	11-28*	70	27	1	204346.8504	83988.5855	160522.107	12874415000
c	11-28*	70	27	2	251844.6695	255109.1295	228835.6909	25339584700
c	11-28*	70	27	3	254348.2176	228871.7096	282501.8224	19997152010
c	11-28*	70	27	4	185951.1919	129272.6676	146455.1357	12422494520
c	11-28*	70	27	5	996.918	1016.275	481.576	749341500
c	11-28*	75	28	0	57428.1026	57641.3014	98253.9201	9380324690
c	11-28*	75	28	1	140325.4629	148147.213	137925.1769	14004929500
c	11-28*	75	28	2	147066.7649	118677.5877	164532.0028	11617200200
c	11-28*	75	28	3	152803.9562	145968.941	137391.889	10744743700
c	11-28*	75	28	4	170386.9818	187161.04	174526.3316	20377736000
c	Z*	0	Z	0	92786.39533	94223.882	130589.8461	7667879620
c	Z*	0	Z	1	199001.6598	178190.6658	147502.6275	33964216800
c	Z*	0	Z	2	117916.8113	115864.4794	119856.4084	29945351000
c	Z*	0	Z	3	132684.493	117577.5251	98285.60365	32819545400
c	Z*	0	Z	4	111632.7335	79058.8508	142974.1546	35962185000
c	Z*	5	Z	5	106002.0544	98435.83097	137268.3308	36588794000
c	Z*	5	Z	6	127519.7816	99758.9949	145620.6799	36611837000
c	Z*	5	Z	7	105441.0927	89440.322	155145.5763	26623992300
c	Z*	5	Z	8	82607.83453	91518.1069	84898.7352	21432322400
c	Z*	5	Z	9	66153.8997	130239.5838	45390.386	22335325400
c	Z*	10	Z	10	83099.151	40161.0485	13824.9327	16199427000
c	Z*	10	Z	11	78404.9539	44205.342	87895.6442	18272530500
c	Z*	10	Z	12	115898.2445	60487.9761	105770.9899	28552876000
c	Z*	10	Z	13	62714.0027	165960.551	53081.9378	23123477000
c	Z*	10	Z	14	57627.25737	59109.0055	60513.02112	22698848600
c	Z*	15	Z	15	117387.7499	61657.8372	126828.2408	32562691900
c	Z*	15	Z	16	92128.08651	26216.81183	143258.8367	26915758700
c	Z*	15	Z	17	126867.179	70021.6693	56150.5424	31274867980
c	Z*	15	Z	18	57710.04	31097.0651	75924.53561	22464957700
c	Z*	15	Z	19	76054.7128	86636.2106	47445.4153	22625974730
c	Z*	20	Z	20	8815.6984	1001.2844	69591.329	13324773600
c	Z*	20	Z	21	51534.80117	18377.6567	92565.8877	30666387100
c	Z*	20	Z	22	71599.53117	64204.0797	105599.2417	23909204300
c	Z*	20	Z	23	63688.19713	45865.92968	80729.171	17641894800
c	Z*	20	Z	24	60831.80873	98020.6862	73921.75245	30750451700
c	Z*	25	Z	25	57996.6154	69086.38546	57290.3727	18724610400
c	Z*	25	Z	26	28626.0984	80645.49	22605.8709	20004014300
c	Z*	25	Z	27	-7902.8243	6726.4099	16929.6317	7897806600
c	Z*	25	Z	28	4277.25935	54020.6476	11009.76535	23464703000
c	Z*	25	Z	29	39332.8294	48337.9502	10638.8271	24780991100
c	Z*	30	Z	30	920.4019	33021.39708	26359.3419	23369020000
c	Z*	30	Z	31	8284.6222	48457.602	18972.97	24102955800
c	Z*	30	Z	32	43724.01512	66478.9111	65490.0037	35431543100
c	Z*	30	Z	33	25354.1914	38723.7457	13171.5214	14730571700
c	Z*	30	Z	34	44573.7784	90570.9374	16446.5561	13342013420
c	Z*	35	Z	35	36841.9263	36928.6029	42895.4535	24433662000
c	Z*	35	Z	36	28232.0892	86155.07658	85092.3949	26064346000
c	Z*	35	Z	37	13911.1129	2800.498	19545	14344204000
c	Z*	35	Z	38	62303.4298	38772.96431	50328.7328	30335908000
c	Z*	35	Z	39	19968.0919	53068.285	32266.9304	16032442800
c	Z*	40	Z	40	65216.9968	49848.5671	44612.7865	24534334300
